Nom recette,Nombre de commentaires,Ingrédient,Quantité,AG saturés (g),"Energie, Règlement UE N° 1169/2011 (kJ)","Energie, Règlement UE N° 1169/2011 (kcal)",Glucides (g),Lipides (g),Protéines (g),Sel chlorure de sodium (g),Sucres (g)
Pain de chou vert à la viande hachée,30.0,beurre,2.5,1.385,77.5,18.825,0.0225,2.0725,0.0172499999999999,0.001575,0.0207499999999999
Pain de chou vert à la viande hachée,30.0,chou,100.0,0.27,149.0,35.8,2.03,0.8,3.0,0.0,1.6
Pain de chou vert à la viande hachée,30.0,creme fraiche,25.0,0.1225,300.0,70.75,13.45,0.4675,2.775,0.0875,0.635
Pain de chou vert à la viande hachée,30.0,gruyere rape,17.5,3.465,308.0,74.025,0.0,6.055,4.8825,0.14,0.0
Pain de chou vert à la viande hachée,30.0,oeuf,55.0,1.6445,316.25,75.9,0.3904999999999999,5.2085,6.875,0.11,0.2035
Pain de chou vert à la viande hachée,30.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Pain de chou vert à la viande hachée,30.0,persil,2.0,0.002,3.6,0.86,0.0696,0.0126,0.0742,0.0118,0.019
Pain de chou vert à la viande hachée,30.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Pain de chou vert à la viande hachée,30.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Pain de chou vert à la viande hachée,30.0,viande hachee,100.0,3.0,765.0,182.0,0.24,8.04,27.2,0.2,0.011
Pain de viande rapide,63.0,boeuf,125.0,1.1,443.75,105.75,5.2125,4.125,11.1625,1.1,1.9625
Pain de viande rapide,63.0,ketchup,11.25,0.0077625,47.25,11.1375,2.4075,0.021375,0.142875,0.291375,2.34
Pain de viande rapide,63.0,muscade,1.25,0.32375,26.25,6.3375,0.35625,0.45375,0.0782499999999999,0.0005,0.037375
Pain de viande rapide,63.0,oeuf,13.75,0.411125,79.0625,18.975,0.0976249999999999,1.302125,1.71875,0.0275,0.050875
Pain de viande rapide,63.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Pain de viande rapide,63.0,pain,5.0,0.0185,58.5,13.8,2.72,0.0805,0.4504999999999999,0.064,0.137
Pain de viande rapide,63.0,persil,5.0,0.005,9.0,2.15,0.174,0.0315,0.1855,0.0295,0.0475
Pain de viande rapide,63.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Pain de viande rapide,63.0,sel,1.25,,0.0,0.0,0.0,0.0,0.0,1.00625,0.0
Pain de viande rôti à ma façon,11.0,boeuf hache,125.0,8.3125,1203.75,288.75,0.00225,18.875,29.75,0.2625,0.0
Pain de viande rôti à ma façon,11.0,lait,2.0,0.0212,3.98,0.946,0.0964,0.0318,0.0664,0.00184,0.0924
Pain de viande rôti à ma façon,11.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Pain de viande rôti à ma façon,11.0,pain de mie,32.0,0.368,371.2,87.68,13.952,1.7312,3.0912,0.4128,1.4144
Pain de viande rôti à ma façon,11.0,persil,25.0,0.025,45.0,10.75,0.87,0.1575,0.9275,0.1475,0.2375
Pain de viande rôti à ma façon,11.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Pain de viande rôti à ma façon,11.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Pain de viande à la livèche (céleri perpétuel),7.0,ail,2.5,0.005,36.5,8.6,1.57,0.01925,0.4175,0.00275,0.06075
Pain de viande à la livèche (céleri perpétuel),7.0,chapelure,15.0,0.141,237.0,56.1,10.5,0.5655,1.905,0.273,1.035
Pain de viande à la livèche (céleri perpétuel),7.0,huile d'olive,3.75,0.57,138.75,33.75,0.0,3.74625,0.0,0.0,0.0
Pain de viande à la livèche (céleri perpétuel),7.0,lait,50.0,0.53,99.5,23.65,2.41,0.795,1.66,0.046,2.31
Pain de viande à la livèche (céleri perpétuel),7.0,liveche,7.5,,,,,,,,
Pain de viande à la livèche (céleri perpétuel),7.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Pain de viande à la livèche (céleri perpétuel),7.0,pain,25.0,0.0925,292.5,69.0,13.6,0.4025,2.2525,0.32,0.685
Pain de viande à la livèche (céleri perpétuel),7.0,paprika,1.25,0.02675,16.5,3.9875,0.23875,0.16125,0.17625,0.002125,0.12875
Pain de viande à la livèche (céleri perpétuel),7.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Pain de viande à la livèche (céleri perpétuel),7.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Pain de viande à la livèche (céleri perpétuel),7.0,viande hachee,150.0,4.5,1147.5,273.0,0.36,12.059999999999995,40.8,0.3,0.0165
Pains de viande internationaux,11.0,ail,7.5,0.015,109.5,25.8,4.71,0.05775,1.2525,0.00825,0.18225
Pains de viande internationaux,11.0,aubergine,100.0,0.034,,,2.39,0.14,1.12,0.0063,2.39
Pains de viande internationaux,11.0,basilic,5.0,0.0065,7.25,1.74,0.1275,0.0234999999999999,0.1675,0.0014,0.0185
Pains de viande internationaux,11.0,bouillon,125.0,1.35,1040.0,246.25,38.625,3.875,13.5,60.25,2.75
Pains de viande internationaux,11.0,capre,12.5,0.02875,,,0.4375,0.1075,0.2725,0.5075,0.05125
Pains de viande internationaux,11.0,carotte,50.0,0.0095,39.4,9.45,1.3,0.05,0.275,0.0255,0.65
Pains de viande internationaux,11.0,carvi,2.0,0.0124,27.6,6.68,0.238,0.292,0.396,0.00086,0.0128
Pains de viande internationaux,11.0,cepe,5.0,,,,,,,,
Pains de viande internationaux,11.0,champignon de Pari,112.5,0.2025,181.125,43.2,5.09625,0.675,4.995000000000001,0.0315,0.0
Pains de viande internationaux,11.0,citronnelle,13.75,0.0,23.375,5.5275,0.43175,0.0,0.1553749999999999,0.0020625,0.28875
Pains de viande internationaux,11.0,courgette,100.0,0.1,64.9,15.5,1.4,0.36,0.93,0.098,1.39
Pains de viande internationaux,11.0,feta,62.5,10.5,737.5,178.125,0.40625,15.1875,9.25,1.41875,0.0
Pains de viande internationaux,11.0,fromage rape,18.75,3.3,247.5,60.0,0.0,4.96875,3.7875,0.31125,0.0039375
Pains de viande internationaux,11.0,marjolaine,2.0,0.0106,22.8,5.52,0.406,0.1408,0.254,0.0038,0.0818
Pains de viande internationaux,11.0,moutarde,2.0,0.0152,12.64,3.04,0.0866,0.2239999999999999,0.1384,0.126,0.0332
Pains de viande internationaux,11.0,mozzarella,20.0,2.34,188.6,45.4,0.15,3.54,3.22,0.12,0.14
Pains de viande internationaux,11.0,oeuf,13.75,0.411125,79.0625,18.975,0.0976249999999999,1.302125,1.71875,0.0275,0.050875
Pains de viande internationaux,11.0,olive,25.0,0.5875,166.75,40.5,0.01075,4.125,0.3475,0.7575,0.00275
Pains de viande internationaux,11.0,olives noire,12.5,0.29375,,,0.00625,2.4375,0.18625,0.34,0.0
Pains de viande internationaux,11.0,olives verte,12.5,0.29125,79.625,19.375,0.0,1.9625,0.16375,0.39375,0.0
Pains de viande internationaux,11.0,origan,2.5,0.03875,27.5,6.625,0.66,0.107,0.225,0.001575,0.10225
Pains de viande internationaux,11.0,pain de mie,32.0,0.368,371.2,87.68,13.952,1.7312,3.0912,0.4128,1.4144
Pains de viande internationaux,11.0,persil,5.0,0.005,9.0,2.15,0.174,0.0315,0.1855,0.0295,0.0475
Pains de viande internationaux,11.0,piment,2.0,0.00062,,,0.154,0.0064,0.0374,0.0004,0.106
Pains de viande internationaux,11.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Pains de viande internationaux,11.0,poivrons rouge,150.0,0.0,226.5,53.55,9.795,0.0,1.41,0.0,9.15
Pains de viande internationaux,11.0,sauce soja,11.25,0.00095625,21.7125,5.11875,0.4095,0.01125,0.7965000000000001,2.0925,0.1485
Pains de viande internationaux,11.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Pains de viande internationaux,11.0,thym,2.5,0.0117499999999999,11.15,2.675,0.2625,0.042,0.1389999999999999,0.000575,
Pains de viande internationaux,11.0,tomate,62.5,0.0,52.6875,12.5625,1.89375,0.0,0.3125,0.0,1.625
Pains de viande internationaux,11.0,tomate sechee,25.0,0.115,,,10.825,0.7475,3.55,0.155,9.4
Pains de viande internationaux,11.0,viande hachee,125.0,3.75,956.25,227.5,0.3,10.05,34.0,0.25,0.01375
Parmentier au potiron (restes de viande),18.0,ail,5.0,0.01,73.0,17.2,3.14,0.0385,0.835,0.0055,0.1215
Parmentier au potiron (restes de viande),18.0,beurre,30.0,16.62,930.0,225.9,0.27,24.87,0.207,0.0189,0.249
Parmentier au potiron (restes de viande),18.0,bouillon,50.0,0.54,416.0,98.5,15.45,1.55,5.4,24.1,1.1
Parmentier au potiron (restes de viande),18.0,gruyere rape,12.5,2.475,220.0,52.875,0.0,4.325,3.4875,0.1,0.0
Parmentier au potiron (restes de viande),18.0,lait,37.5,0.3975,74.625,17.7375,1.8075,0.59625,1.245,0.0344999999999999,1.7325
Parmentier au potiron (restes de viande),18.0,oignon,50.0,0.0,84.5,20.1,3.365,0.0,0.78,0.0,2.5
Parmentier au potiron (restes de viande),18.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Parmentier au potiron (restes de viande),18.0,pomme de terre,100.0,0.026,390.0,91.9,20.1,0.1,1.96,0.0036,1.7
Parmentier au potiron (restes de viande),18.0,potiron,250.0,0.0,317.5,75.5,14.15,0.0,0.0,0.0,12.0
Parmentier au potiron (restes de viande),18.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Parmentier au potiron (restes de viande),18.0,viande,150.0,4.5,1147.5,273.0,0.36,12.059999999999995,40.8,0.3,0.0165
Pizza à la  viande hachée (pour finir les restes),15.0,basilic,2.0,0.0026,2.9,0.696,0.051,0.0093999999999999,0.067,0.00056,0.0074
Pizza à la  viande hachée (pour finir les restes),15.0,coulis de tomate,2.0,0.0016,,,0.1705999999999999,0.004,0.0409999999999999,0.0176,0.11
Pizza à la  viande hachée (pour finir les restes),15.0,creme,2.0,0.356,22.2,5.38,0.0574,0.52,0.0564,0.0016,0.0554
Pizza à la  viande hachée (pour finir les restes),15.0,gruyere,2.0,0.396,35.2,8.46,0.0,0.6920000000000001,0.5579999999999999,0.016,0.0
Pizza à la  viande hachée (pour finir les restes),15.0,mozzarella,2.0,0.2339999999999999,18.86,4.54,0.015,0.354,0.322,0.012,0.0139999999999999
Pizza à la  viande hachée (pour finir les restes),15.0,pate a pizza,50.0,1.965,489.5,116.5,13.65,4.195,5.4,0.635,1.465
Pizza à la  viande hachée (pour finir les restes),15.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Pizza à la  viande hachée (pour finir les restes),15.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Polpettes ou croquettes de viande italiennes,13.0,ail,6.666666666666667,0.0133333333333333,97.33333333333334,22.933333333333334,4.1866666666666665,0.0513333333333333,1.1133333333333333,0.0073333333333333,0.162
Polpettes ou croquettes de viande italiennes,13.0,boeuf hache,133.33333333333334,8.866666666666667,1284.0000000000002,308.00000000000006,0.0024,20.133333333333336,31.73333333333333,0.28,0.0
Polpettes ou croquettes de viande italiennes,13.0,chair a saucisse,33.333333333333336,,446.66666666666674,107.66666666666669,0.2,9.7,4.9,0.4633333333333334,
Polpettes ou croquettes de viande italiennes,13.0,huile,166.66666666666666,22.5,6166.666666666666,1500.0,0.0,166.5,0.35,0.0163333333333333,0.0
Polpettes ou croquettes de viande italiennes,13.0,huile d'olive,5.0,0.76,185.0,45.0,0.0,4.995,0.0,0.0,0.0
Polpettes ou croquettes de viande italiennes,13.0,menthe,5.0,0.011,12.0,2.88,0.265,0.042,0.176,0.0038,0.265
Polpettes ou croquettes de viande italiennes,13.0,oeuf,55.0,1.6445,316.25,75.9,0.3904999999999999,5.2085,6.875,0.11,0.2035
Polpettes ou croquettes de viande italiennes,13.0,pain,2.0,0.0074,23.4,5.52,1.088,0.0322,0.1802,0.0256,0.0548
Polpettes ou croquettes de viande italiennes,13.0,pecorino romano,66.66666666666667,12.200000000000005,,,0.0,19.200000000000003,,3.1533333333333338,0.0
Polpettes ou croquettes de viande italiennes,13.0,persil,0.8333333333333334,0.0008333333333333,1.5,0.3583333333333333,0.0289999999999999,0.00525,0.0309166666666666,0.0049166666666666,0.0079166666666666
Pot au feu sans viande !,11.0,carotte,125.0,0.02375,98.5,23.625,3.25,0.125,0.6875,0.06375,1.625
Pot au feu sans viande !,11.0,chou blanc,50.0,0.135,76.5,18.25,2.315,0.3,0.69,0.0165,2.1
Pot au feu sans viande !,11.0,clou de girofle,2.0,0.079,27.8,6.7,0.632,0.26,0.1193999999999999,0.0138,0.0475999999999999
Pot au feu sans viande !,11.0,cubes de bouillon,25.0,0.27,208.0,49.25,7.725,0.775,2.7,12.05,0.55
Pot au feu sans viande !,11.0,herbes de Provence,2.0,0.0375999999999999,23.4,5.66,0.46,0.144,0.23,0.0017599999999999,0.37
Pot au feu sans viande !,11.0,laurier,2.0,0.0455999999999999,29.6,7.06,0.972,0.1672,0.1522,0.00116,0.972
Pot au feu sans viande !,11.0,navet,125.0,0.01,,,4.75,0.25,1.125,0.09125,3.625
Pot au feu sans viande !,11.0,oignon,50.0,0.0,84.5,20.1,3.365,0.0,0.78,0.0,2.5
Pot au feu sans viande !,11.0,poireau,30.0,0.0,34.2,8.22,0.669,0.0,0.768,0.0,0.54
Pot au feu sans viande !,11.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Pot au feu sans viande !,11.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Pot au feu sans viande !,11.0,thym,2.0,0.0093999999999999,8.92,2.14,0.21,0.0336,0.1112,0.00046,
Potée de chou à la viande express,5.0,beurre,2.0,1.108,62.0,15.06,0.018,1.658,0.0138,0.00126,0.0166
Potée de chou à la viande express,5.0,chou,200.0,0.54,298.0,71.6,4.06,1.6,6.0,0.0,3.2
Potée de chou à la viande express,5.0,lardons fume,200.0,25.2,2680.0,648.0,4.0,49.0,47.6,7.6,
Potée de chou à la viande express,5.0,oignon jaune,25.0,0.0,39.75,9.45,1.5975,0.0,0.2975,0.0,0.05
Potée de chou à la viande express,5.0,viande hachee,200.0,6.0,1530.0,364.0,0.48,16.08,54.4,0.4,0.022
Pâtisson farci à la viande,14.0,ail,5.0,0.01,73.0,17.2,3.14,0.0385,0.835,0.0055,0.1215
Pâtisson farci à la viande,14.0,beurre,12.5,6.925,387.5,94.125,0.1125,10.3625,0.08625,0.007875,0.10375
Pâtisson farci à la viande,14.0,boeuf hache,75.0,4.9875,722.25,173.25,0.00135,11.325,17.85,0.1575,0.0
Pâtisson farci à la viande,14.0,gruyere rape,25.0,4.95,440.0,105.75,0.0,8.65,6.975,0.2,0.0
Pâtisson farci à la viande,14.0,oignon,50.0,0.0,84.5,20.1,3.365,0.0,0.78,0.0,2.5
Pâtisson farci à la viande,14.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Pâtisson farci à la viande,14.0,sauce tomate,50.0,1.915,,,4.045,7.1,1.97,0.655,2.3
Pâtisson farci à la viande,14.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Pâté de viande (Normandie),5.0,farine,225.0,0.2925,3397.5,801.0,170.775,1.845,22.365,0.2205,0.9225
Pâté de viande (Normandie),5.0,gelee,15.0,,,,2.1,0.6,1.95,,2.1
Pâté de viande (Normandie),5.0,jambon,350.0,4.34,1753.5,416.5,3.605,12.81,71.05,6.37,2.87
Pâté de viande (Normandie),5.0,lait,7.5,0.0795,14.925,3.5475,0.3615,0.11925,0.249,0.0069,0.3465
Pâté de viande (Normandie),5.0,liqueur,200.0,0.166,2760.0,656.0,79.2,0.6,0.2,0.036,70.6
Pâté de viande (Normandie),5.0,muscade,5.0,1.295,105.0,25.35,1.425,1.815,0.3129999999999999,0.002,0.1495
Pâté de viande (Normandie),5.0,oeuf,55.0,1.6445,316.25,75.9,0.3904999999999999,5.2085,6.875,0.11,0.2035
Pâté de viande (Normandie),5.0,poitrine de porc,350.0,32.865,4375.0,1060.5,2.765,91.35,54.6,8.435,2.625
Pâté de viande (Normandie),5.0,poivre,2.5,0.0725,34.5,8.25,0.9875,0.1875,0.3325,0.0009,0.016
Pâté de viande (Normandie),5.0,sel,5.0,,0.0,0.0,0.0,0.0,0.0,4.025,0.0
Pâté de viande (Normandie),5.0,veau,350.0,6.265,2492.0,591.5,2.59,19.425,101.5,0.875,
Quiche aux oignons et à la viande hâchée,7.0,creme liquide,50.0,1.44,159.0,38.1,2.64,2.15,1.595,0.055,2.22
Quiche aux oignons et à la viande hâchée,7.0,curry,2.5,0.04125,30.75,7.525,0.0657499999999999,0.35,0.3625,0.00325,0.0657499999999999
Quiche aux oignons et à la viande hâchée,7.0,huile d'arachide,3.75,0.6075,138.75,33.75,0.0,3.74625,0.0,0.0,0.0
Quiche aux oignons et à la viande hâchée,7.0,miel,7.5,0.0,,,6.1275,0.0,0.042,0.00075,5.985
Quiche aux oignons et à la viande hâchée,7.0,oeuf,55.0,1.6445,316.25,75.9,0.3904999999999999,5.2085,6.875,0.11,0.2035
Quiche aux oignons et à la viande hâchée,7.0,oignon,150.0,0.0,253.5,60.3,10.095,0.0,2.34,0.0,7.5
Quiche aux oignons et à la viande hâchée,7.0,pate feuilletee,50.0,7.95,1110.0,265.5,27.05,15.5,3.94,0.785,0.15
Quiche aux oignons et à la viande hâchée,7.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Quiche aux oignons et à la viande hâchée,7.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Quiche aux oignons et à la viande hâchée,7.0,viande hachee,75.0,2.25,573.75,136.5,0.18,6.029999999999999,20.4,0.15,0.00825
Quiche à la viande hachée,30.0,basilic,2.0,0.0026,2.9,0.696,0.051,0.0093999999999999,0.067,0.00056,0.0074
Quiche à la viande hachée,30.0,emmental,17.5,3.4475,271.25,65.275,0.0,5.04,4.7775,0.1067499999999999,0.0
Quiche à la viande hachée,30.0,lardon,12.5,1.575,167.5,40.5,0.25,3.0625,2.975,0.475,
Quiche à la viande hachée,30.0,oeuf,41.25,1.233375,237.1875,56.925,0.292875,3.9063750000000006,5.15625,0.0825,0.1526249999999999
Quiche à la viande hachée,30.0,pate feuilletee,50.0,7.95,1110.0,265.5,27.05,15.5,3.94,0.785,0.15
Quiche à la viande hachée,30.0,persil,2.0,0.002,3.6,0.86,0.0696,0.0126,0.0742,0.0118,0.019
Quiche à la viande hachée,30.0,poivron,75.0,0.1425,112.5,26.85,3.9975,0.45,0.75,0.0,3.675
Quiche à la viande hachée,30.0,tomate,31.25,0.0,26.34375,6.28125,0.946875,0.0,0.15625,0.0,0.8125
Quiche à la viande hachée,30.0,viande hachee,125.0,3.75,956.25,227.5,0.3,10.05,34.0,0.25,0.01375
Ragoût corse aux deux viandes,12.0,ail,10.0,0.02,146.0,34.4,6.28,0.077,1.67,0.011,0.243
Ragoût corse aux deux viandes,12.0,boeuf,100.0,0.88,355.0,84.6,4.17,3.3,8.93,0.88,1.57
Ragoût corse aux deux viandes,12.0,concentre de tomate,3.75,0.0034875,15.7125,3.72,0.64125,0.019875,0.165,0.010125,0.49875
Ragoût corse aux deux viandes,12.0,echine de porc,100.0,,1230.0,295.0,0.0,21.2,26.2,0.15,0.0
Ragoût corse aux deux viandes,12.0,huile d'olive,2.0,0.304,74.0,18.0,0.0,1.998,0.0,0.0,0.0
Ragoût corse aux deux viandes,12.0,jambon fume,50.0,0.62,250.5,59.5,0.515,1.83,10.15,0.91,0.41
Ragoût corse aux deux viandes,12.0,laurier,2.0,0.0455999999999999,29.6,7.06,0.972,0.1672,0.1522,0.00116,0.972
Ragoût corse aux deux viandes,12.0,oignon,100.0,0.0,169.0,40.2,6.73,0.0,1.56,0.0,5.0
Ragoût corse aux deux viandes,12.0,persil,2.0,0.002,3.6,0.86,0.0696,0.0126,0.0742,0.0118,0.019
Ragoût corse aux deux viandes,12.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Ragoût corse aux deux viandes,12.0,sauge,2.0,0.0,3.04,0.7340000000000001,0.0194,0.0,0.08,0.00056,0.006
Ragoût corse aux deux viandes,12.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Ragoût corse aux deux viandes,12.0,thym,2.0,0.0093999999999999,8.92,2.14,0.21,0.0336,0.1112,0.00046,
Ragoût corse aux deux viandes,12.0,vin rouge,100.0,0.0,341.0,82.1,2.63,0.0,0.07,0.0025,0.62
Ratatouille à la Viande Hachée,65.0,ail,5.0,0.01,73.0,17.2,3.14,0.0385,0.835,0.0055,0.1215
Ratatouille à la Viande Hachée,65.0,courgette,250.0,0.25,162.25000000000003,38.75,3.5,0.9,2.325,0.245,3.475
Ratatouille à la Viande Hachée,65.0,curry,2.0,0.033,24.6,6.02,0.0526,0.28,0.29,0.0026,0.0526
Ratatouille à la Viande Hachée,65.0,huile d'olive,2.0,0.304,74.0,18.0,0.0,1.998,0.0,0.0,0.0
Ratatouille à la Viande Hachée,65.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Ratatouille à la Viande Hachée,65.0,poivron,75.0,0.1425,112.5,26.85,3.9975,0.45,0.75,0.0,3.675
Ratatouille à la Viande Hachée,65.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Ratatouille à la Viande Hachée,65.0,tomate,62.5,0.0,52.6875,12.5625,1.89375,0.0,0.3125,0.0,1.625
Ratatouille à la Viande Hachée,65.0,viande hachee,100.0,3.0,765.0,182.0,0.24,8.04,27.2,0.2,0.011
Risotto courgettes et viande des grisons,7.0,courgette,100.0,0.1,64.9,15.5,1.4,0.36,0.93,0.098,1.39
Risotto courgettes et viande des grisons,7.0,creme fraiche epaisse,15.0,0.0735,180.0,42.45,8.07,0.2805,1.665,0.0525,0.381
Risotto courgettes et viande des grisons,7.0,cube de bouillon,25.0,0.27,208.0,49.25,7.725,0.775,2.7,12.05,0.55
Risotto courgettes et viande des grisons,7.0,echalote,20.0,0.024,56.4,13.38,2.46,0.08,0.4,0.0,0.76
Risotto courgettes et viande des grisons,7.0,huile d'olive,200.0,30.4,7400.0,1800.0,0.0,199.8,0.0,0.0,0.0
Risotto courgettes et viande des grisons,7.0,parmesan rape,20.0,4.12,338.0,81.2,0.0,6.2,6.1,0.314,0.0
Risotto courgettes et viande des grisons,7.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Risotto courgettes et viande des grisons,7.0,riz pour risotto,75.0,5.25,,,3.18,7.1475,2.3325,1.035,0.5100000000000001
Risotto courgettes et viande des grisons,7.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Risotto courgettes et viande des grisons,7.0,viande de grison,80.0,2.016,704.8,167.2,0.8,4.376,31.12,3.064,0.8
Risotto courgettes et viande des grisons,7.0,vin blanc sec,100.0,0.0,,,4.04,0.0,0.0,0.0063,0.17
Roulade de viande (Fleischnaka en Alsace),24.0,boeuf,100.0,0.88,355.0,84.6,4.17,3.3,8.93,0.88,1.57
Roulade de viande (Fleischnaka en Alsace),24.0,bouillon,12.5,0.135,104.0,24.625,3.8625,0.3875,1.35,6.025,0.275
Roulade de viande (Fleischnaka en Alsace),24.0,farine,40.0,0.052,604.0,142.4,30.36,0.3279999999999999,3.976,0.0392,0.1639999999999999
Roulade de viande (Fleischnaka en Alsace),24.0,huile,2.0,0.27,74.0,18.0,0.0,1.998,0.0042,0.000196,0.0
Roulade de viande (Fleischnaka en Alsace),24.0,muscade,2.0,0.518,42.0,10.14,0.57,0.726,0.1252,0.0008,0.0598
Roulade de viande (Fleischnaka en Alsace),24.0,oeuf,13.75,0.411125,79.0625,18.975,0.0976249999999999,1.302125,1.71875,0.0275,0.050875
Roulade de viande (Fleischnaka en Alsace),24.0,oeuf,27.5,0.82225,158.125,37.95,0.1952499999999999,2.60425,3.4375,0.055,0.10175
Roulade de viande (Fleischnaka en Alsace),24.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Roulade de viande (Fleischnaka en Alsace),24.0,pain,8.0,0.0296,93.6,22.08,4.352,0.1288,0.7208,0.1024,0.2192
Roulade de viande (Fleischnaka en Alsace),24.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Roulade de viande (Fleischnaka en Alsace),24.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Samoussas aux restes de viande,10.0,ail,1.6666666666666667,0.0033333333333333,24.333333333333336,5.733333333333333,1.0466666666666666,0.0128333333333333,0.2783333333333333,0.0018333333333333,0.0405
Samoussas aux restes de viande,10.0,brick,0.5,,5.3,1.275,0.0615,0.0905,0.052,0.00675,0.008
Samoussas aux restes de viande,10.0,epice,0.5,0.0242,7.2,1.73,0.1885,0.052,0.062,0.00024,0.0107
Samoussas aux restes de viande,10.0,oeuf,7.333333333333333,0.2192666666666666,42.16666666666666,10.12,0.0520666666666666,0.6944666666666667,0.9166666666666664,0.0146666666666666,0.0271333333333333
Samoussas aux restes de viande,10.0,persil,1.5,0.0015,2.7,0.645,0.0521999999999999,0.00945,0.05565,0.00885,0.0142499999999999
Samoussas aux restes de viande,10.0,viande,33.333333333333336,1.0,255.0,60.66666666666667,0.08,2.68,9.066666666666668,0.0666666666666666,0.0036666666666666
Sauce au Maroilles pour viandes,16.0,creme fraiche,50.0,0.245,600.0,141.5,26.9,0.935,5.55,0.175,1.27
Sauce au Maroilles pour viandes,16.0,maroille,0.625,0.108125,9.0625,2.18125,0.0,0.184375,0.13,0.0129375,
Sauce au Maroilles pour viandes,16.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Sauce mille et une saveurs (pour viandes et poissons),25.0,creme fraiche,75.0,0.3675,900.0,212.25,40.35,1.4025,8.325,0.2625,1.905
Sauce mille et une saveurs (pour viandes et poissons),25.0,echalote,20.0,0.024,56.4,13.38,2.46,0.08,0.4,0.0,0.76
Sauce mille et une saveurs (pour viandes et poissons),25.0,huile d'olive,50.0,7.6,1850.0,450.0,0.0,49.95,0.0,0.0,0.0
Sauce mille et une saveurs (pour viandes et poissons),25.0,miel,56.25,0.0,,,45.95625,0.0,0.315,0.005625,44.8875
Sauce mille et une saveurs (pour viandes et poissons),25.0,moutarde,7.5,0.057,47.4,11.4,0.32475,0.84,0.519,0.4725,0.1245
Sauce mille et une saveurs (pour viandes et poissons),25.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Sauce mille et une saveurs (pour viandes et poissons),25.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Sauce mille et une saveurs (pour viandes et poissons),25.0,vinaigre de cidre,3.75,0.0,,,0.034875,0.0,0.0,0.0004874999999999,0.015
Sauce poisson ou viande blanche allégée,9.0,citron,1.875,0.0,3.1875,0.75375,0.058875,0.0,0.0211874999999999,0.00028125,0.039375
Sauce poisson ou viande blanche allégée,9.0,echalote,20.0,0.024,56.4,13.38,2.46,0.08,0.4,0.0,0.76
