Nom recette,Nombre de commentaires,Ingrédient,Quantité,AG saturés (g),"Energie, Règlement UE N° 1169/2011 (kJ)","Energie, Règlement UE N° 1169/2011 (kcal)",Glucides (g),Lipides (g),Protéines (g),Sel chlorure de sodium (g),Sucres (g)
Nems végétariens au tofu,1.0,poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Nems végétariens au tofu,1.0,pomme de terre,43.75,0.011375,170.625,40.206250000000004,8.793750000000001,0.04375,0.8575,0.001575,0.74375
Nems végétariens au tofu,1.0,salade,2.0,0.0,1.186,0.28600000000000003,0.0206,0.0,0.0226,0.00046,0.012
Nems végétariens au tofu,1.0,sauce pour nem,2.0,0.0,11.46,2.7,0.624,0.0,0.0276,0.0858,0.618
Nems végétariens au tofu,1.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Nems végétariens au tofu,1.0,tofu,50.0,0.675,308.5,74.0,1.435,4.25,7.35,0.0125,0.285
Nems végétariens aux légumes et aux épices,4.0,ail,1.0,0.002,14.6,3.44,0.628,0.0077,0.16699999999999998,0.0011,0.024300000000000002
Nems végétariens aux légumes et aux épices,4.0,ani,0.3333333333333333,,,,,,,,
Nems végétariens aux légumes et aux épices,4.0,aubergine,26.666666666666668,0.009066666666666667,,,0.6373333333333334,0.037333333333333336,0.2986666666666667,0.00168,0.6373333333333334
Nems végétariens aux légumes et aux épices,4.0,carotte,16.666666666666668,0.003166666666666667,13.133333333333335,3.15,0.43333333333333335,0.01666666666666667,0.09166666666666667,0.0085,0.21666666666666667
Nems végétariens aux légumes et aux épices,4.0,courgette,26.666666666666668,0.02666666666666667,17.30666666666667,4.133333333333334,0.37333333333333335,0.096,0.248,0.02613333333333334,0.37066666666666664
Nems végétariens aux légumes et aux épices,4.0,cumin en poudre,0.3333333333333333,0.0051333333333333335,5.933333333333333,1.4233333333333331,0.11233333333333334,0.07433333333333333,0.059333333333333335,0.0013999999999999998,0.0075
Nems végétariens aux légumes et aux épices,4.0,curry,0.6666666666666666,0.011,8.2,2.0066666666666664,0.01753333333333333,0.09333333333333332,0.09666666666666666,0.0008666666666666667,0.01753333333333333
Nems végétariens aux légumes et aux épices,4.0,fenouil,0.6666666666666666,0.0031999999999999997,9.0,2.1733333333333333,0.08333333333333331,0.09933333333333333,0.10466666666666664,0.0014666666666666667,0.08333333333333331
Nems végétariens aux légumes et aux épices,4.0,fenugreek,0.3333333333333333,,,,,,,,
Nems végétariens aux légumes et aux épices,4.0,feuilles de riz,2.0,0.017,12.54,3.0,0.37200000000000005,0.13,0.0526,0.0268,0.016
Nems végétariens aux légumes et aux épices,4.0,garam masala,1.0,0.0034999999999999996,,,0.14300000000000002,0.017,0.026000000000000002,0.024,0.12300000000000001
Nems végétariens aux légumes et aux épices,4.0,huile,2.0,0.27,74.0,18.0,0.0,1.9980000000000002,0.0042,0.000196,0.0
Nems végétariens aux légumes et aux épices,4.0,huile d'olive,8.0,1.216,296.0,72.0,0.0,7.992000000000001,0.0,0.0,0.0
Nems végétariens aux légumes et aux épices,4.0,noix de cajou,15.0,1.575,,,4.005,7.425,2.7,0.1725,1.2015
Nems végétariens aux légumes et aux épices,4.0,oignon,6.666666666666667,0.0,11.266666666666667,2.6800000000000006,0.44866666666666677,0.0,0.10400000000000001,0.0,0.33333333333333337
Nems végétariens aux légumes et aux épices,4.0,poisson,1.0,0.0121,6.04,1.44,0.0,0.0552,0.235,0.0054,0.0
Nems végétariens aux légumes et aux épices,4.0,poivre blanc,2.0,0.0126,26.0,6.2,0.966,0.042199999999999994,0.228,0.00026,
Nems végétariens aux légumes et aux épices,4.0,sauce soja,1.0,8.5e-05,1.93,0.455,0.0364,0.001,0.0708,0.18600000000000003,0.0132
Nems végétariens aux légumes et aux épices,4.0,sesame,1.0,0.0709,,,0.09849999999999999,0.49700000000000005,0.20800000000000002,0.0,0.003
Nems végétariens aux légumes et aux épices,4.0,sirop,0.3333333333333333,2.3333333333333332e-05,,,0.22366666666666662,0.00019999999999999998,0.0001333333333333333,4.9999999999999996e-05,0.20866666666666667
Nems végétariens aux légumes et aux épices,4.0,vinaigre,2.0,0.0,1.9480000000000002,0.452,0.0124,0.002,0.0008,0.00066,0.0008
Omelette façon chinoise (végétarien),4.0,ail,2.5,0.005,36.5,8.6,1.57,0.01925,0.4175,0.0027500000000000003,0.06075
Omelette façon chinoise (végétarien),4.0,chou,1.0,0.0027,1.49,0.358,0.0203,0.008,0.03,0.0,0.016
Omelette façon chinoise (végétarien),4.0,ciboulette,7.5,0.01125,9.3,2.2275,0.1575,0.03900000000000001,0.19274999999999998,0.0021,0.13125
Omelette façon chinoise (végétarien),4.0,gingembre,2.5,0.065,35.25,8.375,1.4575,0.10600000000000001,0.22450000000000003,0.0017000000000000001,0.08474999999999999
Omelette façon chinoise (végétarien),4.0,huile de sesame,7.5,1.1175,277.5,67.5,0.0,7.5,0.0,0.0,0.0
Omelette façon chinoise (végétarien),4.0,oeuf,110.0,3.289,632.5,151.8,0.7809999999999999,10.417,13.75,0.22,0.40700000000000003
Omelette façon chinoise (végétarien),4.0,petits poi,20.0,0.0098,,,1.59,0.054000000000000006,1.03,0.036,0.93
Omelette façon chinoise (végétarien),4.0,sucre,2.5,0.0,,,2.495,0.0,0.0,0.00013500000000000003,2.495
Omelette façon chinoise (végétarien),4.0,tabasco,2.5,,,,,,,,
Omelette façon chinoise (végétarien),4.0,vinaigre,2.5,0.0,2.435,0.565,0.0155,0.0025,0.001,0.000825,0.001
Pad Thaï végétarien,2.0,cacahuete,7.5,0.78,,,1.2075000000000002,3.9375,1.905,0.07275,0.7875
Pad Thaï végétarien,2.0,carotte,62.5,0.011875,49.25,11.8125,1.625,0.0625,0.34375,0.031875,0.8125
Pad Thaï végétarien,2.0,celeri,2.5,,,,0.115,0.0215,0.0325,0.00375,0.07
Pad Thaï végétarien,2.0,citron vert,27.5,0.0,46.75,11.055,0.8635,0.0,0.31074999999999997,0.004125,0.5775
Pad Thaï végétarien,2.0,coriandre,25.0,0.0035000000000000005,23.15,5.575,0.2175,0.13,0.5325,0.03,0.2175
Pad Thaï végétarien,2.0,haricot,25.0,0.0105,38.0,9.075,1.275,0.0475,0.4875,0.00095,0.3075
Pad Thaï végétarien,2.0,huile,7.5,1.0125,277.5,67.5,0.0,7.4925,0.01575,0.000735,0.0
Pad Thaï végétarien,2.0,huile de sesame,7.5,1.1175,277.5,67.5,0.0,7.5,0.0,0.0,0.0
Pad Thaï végétarien,2.0,menthe,0.25,0.00055,0.6,0.14400000000000002,0.01325,0.0021,0.0088,0.00018999999999999998,0.01325
Pad Thaï végétarien,2.0,nouilles de riz,50.0,0.038,307.5,72.5,15.9,0.205,1.53,0.0,0.0
Pad Thaï végétarien,2.0,oignon rouge,25.0,0.0,44.75,10.6,1.8875,0.0,0.4225,0.0,1.675
Pad Thaï végétarien,2.0,petit piment,7.5,0.002325,,,0.5775,0.024,0.14025,0.0015,0.3975
Pad Thaï végétarien,2.0,poivron,75.0,0.1425,112.5,26.85,3.9975,0.45,0.75,0.0,3.675
Pad Thaï végétarien,2.0,sauce soja,7.5,0.0006375,14.475,3.4125,0.273,0.0075,0.531,1.395,0.099
Pad Thaï végétarien,2.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Pad Thaï végétarien,2.0,sucre brun,7.5,0.34575,,,0.267,3.165,1.5975,0.007125,0.105
Parmesane végétarienne,8.0,aubergine,250.0,0.085,,,5.975,0.35,2.8,0.01575,5.975
Parmesane végétarienne,8.0,coulis de tomate,250.0,0.2,,,21.325,0.5,5.125,2.2,13.75
Parmesane végétarienne,8.0,gruyere,2.0,0.396,35.2,8.46,0.0,0.6920000000000001,0.5579999999999999,0.016,0.0
Parmesane végétarienne,8.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
"Pastilla végétarienne aux aubergines, brebis et miel",5.0,aubergine,250.0,0.085,,,5.975,0.35,2.8,0.01575,5.975
"Pastilla végétarienne aux aubergines, brebis et miel",5.0,brick,1.5,,15.9,3.825,0.18450000000000003,0.2715,0.15600000000000003,0.020250000000000004,0.024000000000000004
"Pastilla végétarienne aux aubergines, brebis et miel",5.0,huile d'olive,7.5,1.14,277.5,67.5,0.0,7.4925,0.0,0.0,0.0
"Pastilla végétarienne aux aubergines, brebis et miel",5.0,miel,3.75,0.0,,,3.06375,0.0,0.021,0.000375,2.9925
"Pastilla végétarienne aux aubergines, brebis et miel",5.0,tomme,37.5,7.275,543.75,131.25,0.0,11.025,7.9125,0.48,0.0
Patates douces farcies végétariennes de Noël,8.0,ail,5.0,0.01,73.0,17.2,3.14,0.0385,0.835,0.0055000000000000005,0.1215
Patates douces farcies végétariennes de Noël,8.0,chapelure,15.0,0.141,237.0,56.1,10.5,0.5655,1.905,0.273,1.035
Patates douces farcies végétariennes de Noël,8.0,huile d'olive,2.0,0.304,74.0,18.0,0.0,1.9980000000000002,0.0,0.0,0.0
Patates douces farcies végétariennes de Noël,8.0,noix,17.5,1.12875,,,1.204,11.7775,2.7475,0.0,0.525
Patates douces farcies végétariennes de Noël,8.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Patates douces farcies végétariennes de Noël,8.0,patates douce,100.0,0.042,265.0,62.8,12.2,0.15,1.69,0.079,6.11
Patates douces farcies végétariennes de Noël,8.0,poireau,30.0,0.0,34.2,8.22,0.669,0.0,0.768,0.0,0.54
Patates douces farcies végétariennes de Noël,8.0,poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Patates douces farcies végétariennes de Noël,8.0,sauge,2.0,0.0,3.04,0.7340000000000001,0.0194,0.0,0.08,0.0005600000000000001,0.006
Patates douces farcies végétariennes de Noël,8.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Patates douces farcies végétariennes de Noël,8.0,tomme,17.5,3.395,253.75,61.25,0.0,5.145,3.6925,0.22400000000000003,0.0
Paëlla végétarienne,39.0,ail,5.0,0.01,73.0,17.2,3.14,0.0385,0.835,0.0055000000000000005,0.1215
Paëlla végétarienne,39.0,champignon,62.5,0.034375,57.0,13.5625,1.175,0.14375,1.48125,0.0075,0.89375
Paëlla végétarienne,39.0,haricots vert,5.0,0.0021000000000000003,7.6,1.815,0.255,0.0095,0.0975,0.00018999999999999998,0.061500000000000006
Paëlla végétarienne,39.0,huile d'olive,7.5,1.14,277.5,67.5,0.0,7.4925,0.0,0.0,0.0
Paëlla végétarienne,39.0,noix de cajou,37.5,3.9375,,,10.0125,18.5625,6.75,0.43125,3.00375
Paëlla végétarienne,39.0,oignon,50.0,0.0,84.5,20.1,3.365,0.0,0.78,0.0,2.5
Paëlla végétarienne,39.0,petits poi,37.5,0.018375000000000002,,,2.98125,0.10125,1.93125,0.0675,1.74375
Paëlla végétarienne,39.0,poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Paëlla végétarienne,39.0,poivre de Cayenne,2.0,0.0652,31.2,7.52,0.588,0.34600000000000003,0.24,0.0015,0.20600000000000002
Paëlla végétarienne,39.0,poivron rouge,75.0,0.0,113.25,26.775,4.8975,0.0,0.705,0.0,4.575
Paëlla végétarienne,39.0,poivron vert,75.0,0.075,90.0,21.45,2.6475,0.225,0.9375,0.0,2.325
Paëlla végétarienne,39.0,riz rond,87.5,0.06649999999999999,538.125,126.875,27.825,0.35875,2.6775,0.0,0.0
Paëlla végétarienne,39.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Paëlla végétarienne,39.0,tomates concassee,62.5,0.0,52.6875,12.5625,1.89375,0.0,0.3125,0.0,1.625
Pizza végétarienne anti-gaspi,1.0,Parmesan,10.0,2.06,169.0,40.6,0.0,3.1,3.05,0.157,0.0
Pizza végétarienne anti-gaspi,1.0,aubergine,133.33333333333334,0.045333333333333344,,,3.186666666666667,0.1866666666666667,1.4933333333333336,0.008400000000000001,3.186666666666667
Pizza végétarienne anti-gaspi,1.0,basilic frais,1.6666666666666667,0.0021666666666666666,2.416666666666667,0.58,0.0425,0.007833333333333333,0.05583333333333334,0.00046666666666666666,0.006166666666666667
Pizza végétarienne anti-gaspi,1.0,comte,26.666666666666668,6.0,461.33333333333337,111.46666666666668,0.0,9.226666666666667,7.12,0.21333333333333335,0.0
Pizza végétarienne anti-gaspi,1.0,courgette,66.66666666666667,0.06666666666666668,43.26666666666667,10.333333333333336,0.9333333333333332,0.24,0.6200000000000001,0.06533333333333334,0.9266666666666667
Pizza végétarienne anti-gaspi,1.0,eau,83.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0015833333333333333,0.0
Pizza végétarienne anti-gaspi,1.0,farine,100.0,0.13,1510.0,356.0,75.9,0.82,9.94,0.098,0.41
Pizza végétarienne anti-gaspi,1.0,huile d'olive,66.66666666666667,10.133333333333333,2466.666666666667,600.0000000000001,0.0,66.60000000000001,0.0,0.0,0.0
Pizza végétarienne anti-gaspi,1.0,levure de boulanger,10.0,0.026000000000000002,,,1.19,0.19,0.83,0.0058000000000000005,0.0
Pizza végétarienne anti-gaspi,1.0,oignon nouveau,33.333333333333336,0.03,38.333333333333336,9.200000000000001,1.1866666666666668,0.1,0.37666666666666665,0.0,0.9333333333333332
Pizza végétarienne anti-gaspi,1.0,sauce tomate,50.0,1.915,,,4.045,7.1,1.97,0.655,2.3
Pizza végétarienne anti-gaspi,1.0,sel,5.0,,0.0,0.0,0.0,0.0,0.0,4.025,0.0
Pizza végétarienne anti-gaspi,1.0,sucre,5.0,0.0,,,4.99,0.0,0.0,0.00027000000000000006,4.99
Pizza végétarienne anti-gaspi,1.0,vinaigre balsamique,66.66666666666667,0.0,354.0,83.33333333333334,17.200000000000003,0.0,0.46,0.045333333333333344,12.733333333333334
Poivrons farcis (végétarien),5.0,concentre de tomate,31.25,0.0290625,130.9375,31.0,5.34375,0.165625,1.375,0.084375,4.15625
Poivrons farcis (végétarien),5.0,cube de bouillon,12.5,0.135,104.0,24.625,3.8625,0.3875,1.35,6.025,0.275
Poivrons farcis (végétarien),5.0,herbe,2.0,0.004,4.12,0.988,0.083,0.016,0.0716,0.005600000000000001,0.0398
Poivrons farcis (végétarien),5.0,huile,2.0,0.27,74.0,18.0,0.0,1.9980000000000002,0.0042,0.000196,0.0
Poivrons farcis (végétarien),5.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Poivrons farcis (végétarien),5.0,oignon,50.0,0.0,84.5,20.1,3.365,0.0,0.78,0.0,2.5
Poivrons farcis (végétarien),5.0,paprika,2.0,0.042800000000000005,26.4,6.38,0.382,0.258,0.282,0.0034000000000000002,0.20600000000000002
Poivrons farcis (végétarien),5.0,poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Poivrons farcis (végétarien),5.0,poivron,300.0,0.57,450.0,107.4,15.99,1.8,3.0,0.0,14.7
Poivrons farcis (végétarien),5.0,riz,750.0,0.57,4612.5,1087.5,238.5,3.075,22.95,0.0,0.0
Poivrons farcis (végétarien),5.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Poivrons farcis riz et épices (végétarien),18.0,aubergine,100.0,0.034,,,2.39,0.14,1.12,0.0063,2.39
Poivrons farcis riz et épices (végétarien),18.0,cannelle,2.0,0.0088,20.0,4.86,0.55,0.024399999999999998,0.0774,0.0005,0.0434
Poivrons farcis riz et épices (végétarien),18.0,curry,2.0,0.033,24.6,6.02,0.0526,0.28,0.29,0.0026,0.0526
Poivrons farcis riz et épices (végétarien),18.0,ketchup,2.0,0.0013800000000000002,8.4,1.98,0.428,0.0038,0.0254,0.0518,0.41600000000000004
Poivrons farcis riz et épices (végétarien),18.0,melange 4 epice,2.0,0.0968,28.8,6.92,0.754,0.20800000000000002,0.248,0.00096,0.042800000000000005
Poivrons farcis riz et épices (végétarien),18.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Poivrons farcis riz et épices (végétarien),18.0,pignon,12.5,0.69125,,,0.78875,8.125,2.025,0.002875,0.65125
Poivrons farcis riz et épices (végétarien),18.0,piment de Cayenne,2.0,0.0652,31.2,7.52,0.588,0.34600000000000003,0.24,0.0015,0.20600000000000002
Poivrons farcis riz et épices (végétarien),18.0,poivron,300.0,0.57,450.0,107.4,15.99,1.8,3.0,0.0,14.7
Poivrons farcis riz et épices (végétarien),18.0,raisins sec,10.0,0.031,136.0,32.1,7.32,0.09,0.3,0.0013,7.03
Poivrons farcis riz et épices (végétarien),18.0,riz,37.5,0.0285,230.625,54.375,11.925,0.15374999999999997,1.1475,0.0,0.0
Pot-au-feu végétarien au fromage,25.0,bouquet garni,5.0,0.011000000000000001,,,,0.0635,1.14,0.023499999999999997,
Pot-au-feu végétarien au fromage,25.0,carotte,125.0,0.02375,98.5,23.625,3.25,0.125,0.6875,0.06375,1.625
Pot-au-feu végétarien au fromage,25.0,celeri,1.25,,,,0.0575,0.01075,0.01625,0.001875,0.035
Pot-au-feu végétarien au fromage,25.0,gruyere,62.5,12.375,1100.0,264.375,0.0,21.625,17.4375,0.5,0.0
Pot-au-feu végétarien au fromage,25.0,navet,187.5,0.015,,,7.125,0.375,1.6875,0.136875,5.4375
Pot-au-feu végétarien au fromage,25.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Pot-au-feu végétarien au fromage,25.0,poireau,90.0,0.0,102.6,24.66,2.0069999999999997,0.0,2.3040000000000003,0.0,1.62
Pot-au-feu végétarien au fromage,25.0,poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Pot-au-feu végétarien au fromage,25.0,pomme de terre,200.0,0.052000000000000005,780.0,183.8,40.2,0.2,3.92,0.0072,3.4
Pot-au-feu végétarien au fromage,25.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Poêlée végétarienne carottes et poireaux,7.0,ail,5.0,0.01,73.0,17.2,3.14,0.0385,0.835,0.0055000000000000005,0.1215
Poêlée végétarienne carottes et poireaux,7.0,beurre,5.0,2.77,155.0,37.65,0.045,4.145,0.034499999999999996,0.00315,0.041499999999999995
Poêlée végétarienne carottes et poireaux,7.0,carotte,187.5,0.035625,147.75,35.43749999999999,4.875,0.1875,1.0312500000000002,0.095625,2.4375
Poêlée végétarienne carottes et poireaux,7.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Poêlée végétarienne carottes et poireaux,7.0,poireau,60.0,0.0,68.4,16.44,1.338,0.0,1.536,0.0,1.08
Poêlée végétarienne carottes et poireaux,7.0,poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Poêlée végétarienne carottes et poireaux,7.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Pâtes façon “carbonara” au tofu fumé,0.0,huile,3.75,0.50625,138.75,33.75,0.0,3.74625,0.007875,0.0003675,0.0
Pâtes façon “carbonara” au tofu fumé,0.0,jaunes d'oeuf,41.25,0.005775,,,3.0153749999999997,0.04125,0.28462499999999996,0.0,3.0153749999999997
Pâtes façon “carbonara” au tofu fumé,0.0,oeuf,13.75,0.411125,79.0625,18.975,0.09762499999999999,1.302125,1.71875,0.0275,0.050875000000000004
Pâtes façon “carbonara” au tofu fumé,0.0,parmesan rape,18.75,3.8625,316.875,76.125,0.0,5.8125,5.71875,0.294375,0.0
Pâtes façon “carbonara” au tofu fumé,0.0,sel et poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Pâtes façon “carbonara” au tofu fumé,0.0,spaghetti,125.0,0.0775,,,6.325,0.325,0.825,0.05625,3.1625
Pâtes façon “carbonara” au tofu fumé,0.0,tofu fume Cereal Bio,50.0,0.675,308.5,74.0,1.435,4.25,7.35,0.0125,0.285
Quiche façon “lorraine” au tofu fumé,0.0,creme liquide,50.0,1.44,159.0,38.1,2.64,2.15,1.595,0.055,2.22
Quiche façon “lorraine” au tofu fumé,0.0,huile,3.75,0.50625,138.75,33.75,0.0,3.74625,0.007875,0.0003675,0.0
Quiche façon “lorraine” au tofu fumé,0.0,lait,25.0,0.265,49.75,11.825,1.205,0.3975,0.83,0.023,1.155
Quiche façon “lorraine” au tofu fumé,0.0,muscade,2.0,0.518,42.0,10.14,0.57,0.726,0.1252,0.0008,0.059800000000000006
Quiche façon “lorraine” au tofu fumé,0.0,oeuf,41.25,1.233375,237.1875,56.925,0.292875,3.9063750000000006,5.15625,0.0825,0.15262499999999998
Quiche façon “lorraine” au tofu fumé,0.0,pate brisee,50.0,8.05,1040.0,248.5,30.55,11.95,4.155,0.625,1.61
Quiche façon “lorraine” au tofu fumé,0.0,sauce soja,7.5,0.0006375,14.475,3.4125,0.273,0.0075,0.531,1.395,0.099
Quiche façon “lorraine” au tofu fumé,0.0,sel et poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Quiche façon “lorraine” au tofu fumé,0.0,tofu fume Cereal Bio,50.0,0.675,308.5,74.0,1.435,4.25,7.35,0.0125,0.285
Quiche rapide et ultra moelleuse au tofu soyeux,0.0,curcuma,1.25,0.023000000000000003,15.25,3.6375,0.555,0.040625,0.121,0.0008500000000000001,0.040125
Quiche rapide et ultra moelleuse au tofu soyeux,0.0,huile,3.75,0.50625,138.75,33.75,0.0,3.74625,0.007875,0.0003675,0.0
Quiche rapide et ultra moelleuse au tofu soyeux,0.0,lait,25.0,0.265,49.75,11.825,1.205,0.3975,0.83,0.023,1.155
Quiche rapide et ultra moelleuse au tofu soyeux,0.0,muscade,1.25,0.32375,26.25,6.3375,0.35625,0.45375,0.07824999999999999,0.0005,0.037375000000000005
Quiche rapide et ultra moelleuse au tofu soyeux,0.0,pate brisee,50.0,8.05,1040.0,248.5,30.55,11.95,4.155,0.625,1.61
Quiche rapide et ultra moelleuse au tofu soyeux,0.0,sauce soja,7.5,0.0006375,14.475,3.4125,0.273,0.0075,0.531,1.395,0.099
Quiche rapide et ultra moelleuse au tofu soyeux,0.0,sel et poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Quiche rapide et ultra moelleuse au tofu soyeux,0.0,tofu fume Cereal Bio,50.0,0.675,308.5,74.0,1.435,4.25,7.35,0.0125,0.285
Quiche rapide et ultra moelleuse au tofu soyeux,0.0,tofu soyeux Cereal Bio,100.0,0.47,227.0,54.3,1.53,2.9,5.0,0.0,1.13
Quiche végétarienne aux champignons et comté,7.0,beurre,10.0,5.54,310.0,75.3,0.09,8.29,0.06899999999999999,0.0063,0.08299999999999999
Quiche végétarienne aux champignons et comté,7.0,champignon,100.0,0.055,91.2,21.7,1.88,0.23,2.37,0.012,1.43
Quiche végétarienne aux champignons et comté,7.0,ciboulette,25.0,0.0375,31.0,7.425,0.525,0.13,0.6425,0.007000000000000001,0.4375
Quiche végétarienne aux champignons et comté,7.0,comte,12.5,2.8125,216.25,52.25,0.0,4.325,3.3375,0.1,0.0
Quiche végétarienne aux champignons et comté,7.0,creme fraiche,62.5,0.30625,750.0,176.875,33.625,1.16875,6.9375,0.21875,1.5875
Quiche végétarienne aux champignons et comté,7.0,echalote,20.0,0.024,56.4,13.38,2.46,0.08,0.4,0.0,0.76
Quiche végétarienne aux champignons et comté,7.0,muscade,2.0,0.518,42.0,10.14,0.57,0.726,0.1252,0.0008,0.059800000000000006
Quiche végétarienne aux champignons et comté,7.0,oeuf,41.25,1.233375,237.1875,56.925,0.292875,3.9063750000000006,5.15625,0.0825,0.15262499999999998
Quiche végétarienne aux champignons et comté,7.0,pate brisee,50.0,8.05,1040.0,248.5,30.55,11.95,4.155,0.625,1.61
Quiche végétarienne aux champignons et comté,7.0,poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Quiche végétarienne aux champignons et comté,7.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Ragout végétarien,6.0,basilic,2.0,0.0026,2.9,0.696,0.051,0.009399999999999999,0.067,0.0005600000000000001,0.0074
Ragout végétarien,6.0,carotte,62.5,0.011875,49.25,11.8125,1.625,0.0625,0.34375,0.031875,0.8125
Ragout végétarien,6.0,farine,15.0,0.019500000000000003,226.5,53.4,11.385,0.12299999999999998,1.4909999999999999,0.0147,0.06149999999999999
Ragout végétarien,6.0,haricots rouge,75.0,0.1425,365.25,87.0,9.225,0.45,7.222500000000001,0.01575,0.375
Ragout végétarien,6.0,herbes de Provence,2.0,0.037599999999999995,23.4,5.66,0.46,0.14400000000000002,0.23,0.0017599999999999998,0.37
Ragout végétarien,6.0,huile,100.0,13.5,3700.0,900.0,0.0,99.9,0.21,0.0098,0.0
Ragout végétarien,6.0,legume,50.0,0.23,146.0,34.9,1.8,1.5,3.2,0.345,1.295
Ragout végétarien,6.0,oignon,50.0,0.0,84.5,20.1,3.365,0.0,0.78,0.0,2.5
Ragout végétarien,6.0,poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Ragout végétarien,6.0,pommes de terre,262.5,0.06824999999999999,1023.75,241.2375,52.7625,0.2625,5.145,0.00945,4.4625
Ragout végétarien,6.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Ragout végétarien,6.0,thym,2.0,0.009399999999999999,8.92,2.14,0.21,0.0336,0.1112,0.00046,
Ragoût végétarien,10.0,ail,5.0,0.01,73.0,17.2,3.14,0.0385,0.835,0.0055000000000000005,0.1215
Ragoût végétarien,10.0,aubergine,100.0,0.034,,,2.39,0.14,1.12,0.0063,2.39
Ragoût végétarien,10.0,bouillon,12.5,0.135,104.0,24.625,3.8625,0.3875,1.35,6.025,0.275
Ragoût végétarien,10.0,carotte,93.75,0.0178125,73.875,17.718749999999996,2.4375,0.09375,0.5156250000000001,0.0478125,1.21875
Ragoût végétarien,10.0,courgette,50.0,0.05,32.45,7.75,0.7,0.18,0.465,0.049,0.695
Ragoût végétarien,10.0,huile d'olive,18.75,2.85,693.75,168.75,0.0,18.73125,0.0,0.0,0.0
Ragoût végétarien,10.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Ragoût végétarien,10.0,poivron,75.0,0.1425,112.5,26.85,3.9975,0.45,0.75,0.0,3.675
Ragoût végétarien,10.0,riz,62.5,0.0475,384.375,90.625,19.875,0.25625,1.9125,0.0,0.0
Ragoût végétarien,10.0,tomate,93.75,0.0,79.03125,18.843750000000004,2.840625,0.0,0.46875,0.0,2.4375
Ragoût végétarien aux légumes,17.0,ail,10.0,0.02,146.0,34.4,6.28,0.077,1.67,0.011000000000000001,0.243
Ragoût végétarien aux légumes,17.0,basilic,2.0,0.0026,2.9,0.696,0.051,0.009399999999999999,0.067,0.0005600000000000001,0.0074
Ragoût végétarien aux légumes,17.0,bouillon,5.0,0.054000000000000006,41.6,9.85,1.545,0.155,0.54,2.41,0.11
Ragoût végétarien aux légumes,17.0,carotte,125.0,0.02375,98.5,23.625,3.25,0.125,0.6875,0.06375,1.625
Ragoût végétarien aux légumes,17.0,champignon de Pari,50.0,0.09,80.5,19.2,2.265,0.3,2.22,0.014000000000000002,0.0
Ragoût végétarien aux légumes,17.0,creme liquide,125.0,3.6,397.5,95.25,6.6,5.375,3.9875,0.1375,5.55
Ragoût végétarien aux légumes,17.0,herbes de Provence,2.0,0.037599999999999995,23.4,5.66,0.46,0.14400000000000002,0.23,0.0017599999999999998,0.37
